id,temperature,pressure,humidity,wind_speed,wind_direction,precipitation,snowing,cloudiness,target
TRAIN_04796,23.226000000000056,1015.6,70.8,1.8,122.0,0.0,False,21.6,2.335
TRAIN_04797,19.524,1017.8,84.8,1.6,108.0,0.0,False,23.0,5.253
TRAIN_04798,18.858000000000004,1016.8,60.2,1.2,45.8,0.0,False,23.0,8.14
TRAIN_04799,29.5,1013.4,44.6,5.2,210.0,0.0,False,27.0,8.008
TRAIN_04800,14.150000000000034,1013.4,93.2,1.2,210.0,0.12,False,62.4,1.929
TRAIN_04801,12.234000000000037,1021.6,55.0,1.2,110.0,0.0,False,15.0,8.733
TRAIN_04802,28.444000000000017,1014.2,45.0,2.2,116.6,0.6,False,2.4,3.719
TRAIN_04803,13.5,1024.4,46.6,3.4,122.0,0.0,False,12.0,4.08
TRAIN_04804,17.840331249999963,1026.0,62.8,1.4,180.6,0.06,False,9.8,6.732
TRAIN_04805,32.74800000000005,1014.4,50.6,4.6,220.0,0.0,False,19.0,7.096
TRAIN_04806,17.38179999999994,1015.4,72.0,2.0,95.2,0.12,False,52.8,3.242
TRAIN_04807,11.0,1002.4,61.6,2.4,75.4,0.06,False,39.0,10.143
TRAIN_04808,20.887331250000045,1003.8,52.0,4.6,114.4,0.0,False,29.4,9.397
TRAIN_04809,16.454000000000008,1021.0,84.6,1.4,216.0,0.0,False,0.0,4.552
TRAIN_04810,25.289999999999964,1008.2,46.4,5.4,240.0,0.0,False,4.0,11.572
TRAIN_04811,11.008000000000038,1022.2,73.0,0.8,133.6,0.06,False,15.2,3.51
TRAIN_04812,21.855999999999995,1019.2,65.2,1.0,28.0,0.0,False,4.0,3.233
TRAIN_04813,22.694000000000017,1019.4,84.8,1.4,137.6,0.0,False,19.0,6.619
TRAIN_04814,5.3180000000000405,1023.8,96.0,1.6,74.6,0.0,False,23.8,5.927
TRAIN_04815,17.511999999999944,1011.6,90.4,1.6,204.2,0.18,False,57.4,4.008
TRAIN_04816,11.204000000000008,1023.8,85.4,1.0,80.0,0.0,False,27.0,4.531
TRAIN_04817,18.950000000000045,1014.0,71.8,0.4,56.0,0.06,False,46.0,1.607
TRAIN_04818,7.8600000000000705,1029.6,84.0,2.4,170.0,0.0,False,4.0,5.193
TRAIN_04819,12.131000000000085,1011.0,80.6,3.2,209.6,0.18,False,52.8,10.349
TRAIN_04820,17.708000000000027,1015.8,72.8,2.6,206.0,0.06,False,34.2,5.434
TRAIN_04821,19.56600000000003,1018.6,57.8,3.4,96.0,0.0,False,35.0,6.047
TRAIN_04822,19.915999999999997,1019.8,75.4,1.2,108.0,0.0,False,4.0,6.956
TRAIN_04823,11.330000000000041,1023.4,88.2,1.4,141.6,0.0,False,0.0,1.986
TRAIN_04824,6.180000000000007,1021.2,86.0,0.8,210.0,0.0,False,26.0,2.861
TRAIN_04825,14.951000000000022,993.0,91.0,1.8,87.6,0.06,False,36.0,4.181
TRAIN_04826,10.463000000000022,1025.2,76.8,1.4,100.8,0.06,False,12.8,7.137
TRAIN_04827,28.978000000000065,1016.6,49.4,3.4,222.0,0.06,False,19.0,7.464
TRAIN_04828,21.346000000000004,1017.6,51.0,1.6,137.8,0.0,False,20.6,4.627
TRAIN_04829,23.05000000000001,1016.2,59.2,3.6,222.0,0.06,False,42.0,8.901
TRAIN_04830,29.62000000000006,1017.0,36.8,3.6,131.0,2.46,False,8.0,3.454
TRAIN_04831,16.405700000000024,1021.2,87.4,1.4,166.6,0.42,False,48.8,2.448
TRAIN_04832,12.592000000000041,1028.6,78.2,2.2,128.0,0.0,False,4.0,9.425
TRAIN_04833,23.105137500000012,1002.2,53.6,2.2,148.2,0.06,False,2.6,8.668
TRAIN_04834,7.593131250000056,1013.8,67.4,2.8,301.8,0.18,False,20.0,11.635
TRAIN_04835,16.44399999999996,1021.0,69.0,0.4,60.2,0.0,False,0.0,3.247
TRAIN_04836,20.42560000000003,992.8,65.8,2.4,177.2,0.0,False,13.6,5.116
TRAIN_04837,6.887999999999977,1018.8,97.0,1.4,188.0,0.06,False,40.6,4.697
TRAIN_04838,19.188000000000045,1015.8,63.8,1.2,8.0,0.0,False,4.0,1.028
TRAIN_04839,30.162000000000035,1020.2,42.2,4.2,128.0,0.6,False,16.0,3.703
TRAIN_04840,7.992999999999995,1002.6,80.6,4.6,290.4,0.18,True,42.4,9.435
TRAIN_04841,31.56600000000003,1019.2,39.0,3.0,60.0,0.0,False,16.0,4.483
TRAIN_04842,19.38689999999997,1003.4,60.6,2.8,163.2,0.6,False,43.6,7.404
TRAIN_04843,22.76800000000003,1010.0,55.2,4.4,200.0,0.18,False,42.0,9.358
TRAIN_04844,23.31600000000003,1016.8,52.6,2.0,152.0,0.0,False,4.0,0.558
TRAIN_04845,23.446000000000026,1017.6,66.8,0.8,152.2,0.0,False,4.0,3.854
TRAIN_04846,30.420000000000016,1015.6,48.4,3.4,52.0,0.0,False,12.0,2.805
TRAIN_04847,22.79600000000005,1020.2,68.0,1.0,114.0,0.0,False,0.0,4.103
TRAIN_04848,8.51600000000002,999.6,85.4,4.2,133.2,0.3,False,65.6,5.244
TRAIN_04849,11.701199999999972,1034.0,88.0,1.4,148.6,0.18,False,37.6,5.565
TRAIN_04850,12.314868750000016,982.2,81.2,8.8,273.8,0.3,False,66.4,11.631
TRAIN_04851,31.80000000000001,1020.2,50.0,2.6,126.0,0.0,False,23.0,6.655
TRAIN_04852,7.589400000000069,1000.8,59.0,4.2,255.8,0.06,True,22.8,1.774
TRAIN_04853,19.724000000000046,1018.0,60.6,2.2,131.6,0.0,False,4.0,3.053
TRAIN_04854,20.536,1008.4,59.2,5.4,202.0,0.12,False,42.0,4.321
TRAIN_04855,19.378000000000043,1013.2,87.0,1.4,118.0,0.0,False,12.0,3.527
TRAIN_04856,7.038000000000011,1034.6,67.0,1.6,158.0,0.0,False,8.0,2.155
TRAIN_04857,27.81400000000002,1024.6,38.2,1.2,94.0,0.0,False,8.0,13.989
TRAIN_04858,16.57400000000007,987.6,91.0,2.6,192.6,0.3,False,79.2,3.933
TRAIN_04859,14.522000000000048,1025.0,74.6,1.4,104.0,0.0,False,0.0,3.468
TRAIN_04860,17.512,1014.8,84.8,1.2,90.4,0.06,False,34.0,1.522
TRAIN_04861,28.00400000000002,1013.0,42.0,2.6,156.0,0.0,False,0.0,4.018
TRAIN_04862,15.836000000000013,1015.0,77.6,3.0,186.0,0.18,False,49.0,4.406
TRAIN_04863,13.620000000000005,1025.6,78.4,1.2,239.8,0.0,False,55.6,3.677
TRAIN_04864,11.628000000000043,1014.2,88.4,1.6,79.0,0.0,False,42.0,2.518
TRAIN_04865,27.950000000000045,1011.4,49.0,3.6,186.0,0.0,False,20.0,9.892
TRAIN_04866,14.222000000000037,1005.2,56.8,6.0,224.0,0.06,False,42.0,11.472
TRAIN_04867,13.75200000000001,1016.8,88.6,1.0,62.0,0.24,False,35.0,4.6
TRAIN_04868,18.376000000000033,1012.2,78.4,1.4,160.0,0.18,False,33.4,6.316
TRAIN_04869,11.77800000000002,1002.6,85.4,2.0,174.0,0.06,False,45.0,3.448
TRAIN_04870,17.740000000000066,1027.4,47.6,3.2,54.0,0.0,False,12.0,5.427
TRAIN_04871,26.53000000000003,1016.6,48.8,2.6,214.0,0.0,False,23.0,2.744
TRAIN_04872,26.54600000000005,1018.8,47.4,2.2,206.0,0.0,False,8.0,1.336
TRAIN_04873,18.442000000000007,1021.8,65.8,1.8,234.8,0.0,False,27.0,4.727
TRAIN_04874,17.73199999999997,1017.4,84.0,2.4,168.4,0.12,False,16.6,7.991
TRAIN_04875,7.609999999999957,1016.2,86.8,1.4,118.0,0.0,False,44.0,3.946
TRAIN_04876,10.518000000000029,1020.0,83.4,1.4,198.0,0.06,False,29.0,8.811
TRAIN_04877,25.388000000000034,1014.4,55.0,2.4,122.0,0.0,False,16.0,4.048
TRAIN_04878,6.208531250000021,1009.2,76.8,2.6,115.4,0.06,False,23.2,2.843
TRAIN_04879,5.397999999999968,1033.8,85.2,2.2,234.0,0.0,False,18.0,2.871
TRAIN_04880,8.880000000000052,1011.4,55.6,4.0,190.0,0.06,False,35.0,11.061
TRAIN_04881,18.798000000000002,1017.0,72.8,1.0,120.4,0.0,False,15.0,1.077
TRAIN_04882,15.246000000000038,1013.8,80.8,2.8,148.0,0.06,False,33.4,8.928
TRAIN_04883,23.472000000000037,1012.0,47.8,3.4,144.0,0.06,False,12.0,3.959
TRAIN_04884,14.988,1004.6,76.6,8.0,221.0,0.0,False,43.4,3.477
TRAIN_04885,16.524,1013.0,81.6,1.4,159.8,0.0,False,20.0,6.404
TRAIN_04886,20.28000000000003,1014.0,82.2,0.8,174.4,0.06,False,15.0,5.006
TRAIN_04887,11.650006250000047,1008.4,92.4,3.0,138.0,2.16,False,85.2,7.583
TRAIN_04888,11.687868750000007,1000.8,82.0,1.6,193.6,0.06,False,11.2,2.846
TRAIN_04889,7.854000000000042,1025.6,89.6,1.2,120.8,0.0,False,26.2,4.832
TRAIN_04890,9.966000000000008,1017.0,91.6,0.4,176.0,0.24,False,49.4,3.726
TRAIN_04891,12.538900000000012,1022.8,70.2,0.6,122.6,0.06,False,17.8,6.941
TRAIN_04892,12.055000000000007,1029.2,71.8,1.0,127.0,0.0,False,4.8,7.211
TRAIN_04893,9.658000000000015,1016.6,91.2,1.4,224.4,0.0,False,26.0,4.6
TRAIN_04894,26.140000000000043,1015.8,52.4,3.4,230.0,0.0,False,27.0,9.254
TRAIN_04895,16.224000000000046,1006.8,81.4,5.6,238.0,0.0,False,49.0,13.395
TRAIN_04896,31.726800000000026,1012.0,43.2,2.6,168.8,0.0,False,3.2,7.236
TRAIN_04897,26.884000000000015,1022.2,50.8,2.4,158.0,0.0,False,23.0,5.455
TRAIN_04898,8.593000000000018,1020.2,75.8,1.8,168.2,0.0,False,19.4,7.899
TRAIN_04899,9.038000000000011,998.4,79.4,5.2,150.0,0.06,False,20.6,8.589
TRAIN_04900,29.509000000000015,1001.6,45.2,1.8,117.4,0.0,False,0.0,5.182
TRAIN_04901,15.06800000000004,1003.4,45.8,6.0,274.0,0.18,False,35.0,10.332
TRAIN_04902,6.98150000000004,1013.4,73.2,2.0,191.2,0.0,False,36.8,6.849
TRAIN_04903,13.362000000000023,1010.6,76.0,2.8,198.4,0.06,False,27.0,1.561
TRAIN_04904,24.32636875000003,1003.2,48.4,2.4,109.0,0.06,False,10.4,7.344
TRAIN_04905,13.289999999999964,1016.0,78.8,2.8,196.0,0.0,False,19.0,3.414
TRAIN_04906,28.118000000000052,1018.4,46.4,3.0,100.0,0.6,False,12.0,4.994
TRAIN_04907,11.789999999999964,1023.0,35.0,2.8,140.0,0.0,False,19.0,6.705
TRAIN_04908,24.208000000000027,1019.0,66.0,2.0,273.0,0.6,False,4.0,7.581
TRAIN_04909,11.111999999999966,1020.8,76.2,0.8,64.0,0.0,False,0.0,3.072
TRAIN_04910,17.474000000000046,1015.0,61.2,2.2,100.0,0.0,False,15.0,4.845
TRAIN_04911,19.692000000000064,1013.0,88.0,1.6,128.0,2.4,False,34.0,1.942
TRAIN_04912,10.097999999999956,1006.0,76.4,3.0,204.0,0.12,False,31.0,10.487
TRAIN_04913,15.440000000000055,1023.2,68.0,1.4,222.0,0.0,False,21.6,2.219
TRAIN_04914,20.076000000000022,1028.2,72.4,2.6,156.0,0.0,False,16.0,4.263
TRAIN_04915,17.55000000000001,1018.0,55.2,5.8,174.0,0.06,False,19.0,10.811
TRAIN_04916,9.13666875000007,1021.0,77.0,1.2,173.8,0.0,False,8.4,4.548
TRAIN_04917,33.62600000000003,1014.0,37.4,4.4,190.0,0.0,False,12.0,8.025
TRAIN_04918,15.902331250000032,1022.6,65.6,1.8,126.4,0.12,False,32.8,10.947
TRAIN_04919,21.03800000000001,1014.2,64.4,4.2,144.0,0.0,False,32.0,2.925
TRAIN_04920,11.907000000000039,1002.6,76.8,2.2,151.2,0.0,False,0.0,6.997
TRAIN_04921,19.074000000000012,1011.0,71.4,1.4,118.0,0.0,False,8.0,6.764
TRAIN_04922,17.867999999999938,1020.4,54.2,4.4,225.4,0.0,False,19.0,8.03
TRAIN_04923,10.669006249999995,1025.2,72.6,1.4,97.0,0.0,False,13.4,7.237
TRAIN_04924,21.75600000000003,1019.8,58.6,2.0,102.0,0.06,False,30.0,6.024
TRAIN_04925,8.642400000000066,1018.8,80.4,2.0,223.6,0.0,False,17.0,8.152
TRAIN_04926,14.32000000000005,1017.2,77.6,1.4,120.4,0.0,False,8.0,1.623
TRAIN_04927,15.111000000000047,999.8,84.2,0.8,163.6,0.0,False,57.6,1.355
TRAIN_04928,21.864000000000033,1013.6,69.0,2.2,204.0,0.0,False,38.0,3.607
TRAIN_04929,32.416,1018.2,39.2,2.2,122.0,0.0,False,0.0,8.285
TRAIN_04930,18.867999999999995,1014.4,69.0,1.8,86.4,0.0,False,0.0,11.563
TRAIN_04931,12.534462500000018,1014.4,62.6,2.6,48.0,0.0,False,34.4,6.556
TRAIN_04932,13.158000000000015,1023.8,74.8,1.6,132.0,0.0,False,0.0,6.885
TRAIN_04933,9.410000000000025,1025.8,86.2,1.4,244.0,0.0,False,31.2,7.559
TRAIN_04934,14.01400000000001,1010.4,77.2,2.4,118.0,0.18,False,41.0,9.972
TRAIN_04935,14.838000000000022,1013.0,51.2,5.6,260.0,0.0,False,35.0,10.536
TRAIN_04936,11.274000000000001,1025.6,64.2,3.4,181.6,0.06,False,15.0,9.55
TRAIN_04937,8.222000000000037,1003.6,76.6,4.2,198.0,0.06,False,25.4,8.823
TRAIN_04938,16.428500000000042,1009.6,64.0,3.0,209.6,0.6,False,28.8,8.133
TRAIN_04939,21.676000000000045,1020.0,65.0,1.4,62.0,0.0,False,15.0,4.722
TRAIN_04940,28.588000000000022,1010.4,56.8,4.8,156.0,0.0,False,53.0,5.849
TRAIN_04941,17.781000000000006,1003.0,86.8,1.4,151.6,0.0,False,67.2,2.64
TRAIN_04942,28.47240000000005,1011.4,52.0,1.4,209.8,0.0,False,34.4,0.902
TRAIN_04943,28.01600000000002,1018.8,42.4,2.2,148.0,0.0,False,4.0,7.572
TRAIN_04944,6.731999999999971,1030.6,81.2,1.0,184.2,0.0,False,34.0,1.34
TRAIN_04945,13.029600000000073,1032.6,71.8,1.4,137.4,0.0,False,6.0,5.523
TRAIN_04946,18.930000000000007,1004.8,51.2,6.6,188.0,0.0,False,32.0,2.157
TRAIN_04947,11.963999999999999,1023.2,68.4,3.2,260.0,0.18,False,50.0,10.106
TRAIN_04948,29.15599999999995,1018.6,43.4,2.4,90.0,0.0,False,38.0,5.139
TRAIN_04949,20.0,1019.4,64.8,2.4,218.0,0.0,False,31.0,4.86
TRAIN_04950,8.176000000000045,1028.4,96.0,1.8,141.6,0.0,False,26.0,3.63
TRAIN_04951,9.483000000000061,1004.4,93.8,3.6,138.0,0.78,False,89.8,7.357
TRAIN_04952,15.066000000000031,1020.4,94.4,1.6,184.0,0.0,False,21.6,6.275
TRAIN_04953,13.20640000000003,1008.2,52.2,4.8,278.8,0.06,False,32.0,5.817
TRAIN_04954,8.260000000000048,1026.0,88.0,2.6,216.6,0.0,False,15.0,7.837
TRAIN_04955,13.382000000000005,1018.0,83.8,2.2,209.4,0.0,False,16.0,3.807
TRAIN_04956,8.802000000000021,1022.6,67.6,2.2,158.0,0.0,False,4.0,4.954
TRAIN_04957,23.45599999999996,1017.8,71.4,1.6,72.0,0.0,False,0.0,2.798
TRAIN_04958,8.260000000000048,1020.6,55.8,2.8,144.0,0.24,False,20.0,13.478
TRAIN_04959,28.549999999999955,1014.2,50.0,3.2,158.0,0.0,False,8.0,2.624
TRAIN_04960,10.782000000000039,1009.0,70.2,1.4,136.0,0.06,False,18.0,2.432
TRAIN_04961,14.080000000000041,1010.0,63.8,4.2,240.4,0.18,False,53.0,9.251
TRAIN_04962,18.378600000000063,1021.0,72.0,1.0,163.2,0.0,False,11.2,4.065
TRAIN_04963,24.276000000000067,1015.8,74.0,1.6,176.0,0.06,False,38.0,9.867
TRAIN_04964,15.492000000000019,1017.4,73.8,2.4,136.0,0.24,False,50.0,4.656
TRAIN_04965,4.636000000000024,1023.8,67.6,2.2,126.0,0.0,False,16.6,8.542
TRAIN_04966,27.620000000000005,1018.0,51.8,2.0,186.6,0.0,False,4.0,3.171
TRAIN_04967,15.426000000000045,1019.2,91.2,1.6,186.0,0.0,False,27.0,4.969
TRAIN_04968,5.812000000000012,1029.2,89.2,1.8,183.8,0.0,False,19.0,2.581
TRAIN_04969,20.41410000000002,997.6,49.0,3.2,229.6,0.06,False,20.8,5.514
TRAIN_04970,19.236000000000047,1016.4,66.6,1.0,46.0,0.06,False,8.0,2.654
TRAIN_04971,21.176000000000045,1018.2,76.4,1.4,159.8,0.06,False,15.0,3.861
TRAIN_04972,25.29239375000003,1020.4,65.2,1.4,114.2,0.0,False,6.0,15.031
TRAIN_04973,7.1059999999999945,1006.8,77.8,3.6,188.0,0.24,False,64.0,5.875
TRAIN_04974,12.10866875000005,1026.6,70.4,1.0,146.8,0.12,False,5.2,10.908
TRAIN_04975,22.310000000000002,1021.6,78.2,1.2,213.4,0.18,False,45.4,2.794
TRAIN_04976,27.998000000000047,1016.0,54.0,2.8,132.8,0.0,False,4.0,4.412
TRAIN_04977,27.486000000000047,1015.2,48.0,2.8,106.0,0.0,False,27.0,2.375
TRAIN_04978,16.644000000000005,1010.0,63.2,5.2,250.0,0.06,False,45.0,2.177
TRAIN_04979,4.006000000000029,1020.0,65.0,1.0,66.0,0.06,False,30.0,2.772
TRAIN_04980,15.468731250000019,1003.2,75.8,2.4,253.6,0.0,False,17.2,9.235
TRAIN_04981,9.442000000000007,998.0,76.8,6.0,232.0,0.36,False,56.0,3.693
TRAIN_04982,22.998000000000047,1021.2,57.6,2.4,122.0,0.0,False,23.0,4.562
TRAIN_04983,7.58420000000001,1002.8,67.0,5.2,261.8,0.06,False,20.0,12.799
TRAIN_04984,10.966000000000065,1018.8,75.4,4.0,130.0,0.18,False,26.0,12.06
TRAIN_04985,3.009800000000041,1025.0,74.2,1.8,182.0,0.06,True,8.4,3.971
TRAIN_04986,15.0,1026.8,49.0,5.4,190.0,0.18,False,23.0,12.635
TRAIN_04987,21.104000000000042,1025.6,52.2,2.2,205.0,0.0,False,0.0,7.534
TRAIN_04988,30.55800000000005,1015.6,51.2,2.2,152.0,0.0,False,19.0,5.251
TRAIN_04989,14.80800000000005,1017.6,70.4,1.8,116.0,0.0,False,8.0,7.409
TRAIN_04990,11.418000000000063,1033.2,76.6,2.4,236.0,0.06,False,0.0,6.399
TRAIN_04991,27.108400000000017,1012.2,53.8,2.0,182.2,0.0,False,9.6,4.939
TRAIN_04992,23.486000000000047,1018.2,64.2,1.0,138.6,0.06,False,40.6,5.351
TRAIN_04993,11.892000000000053,1024.2,54.2,5.6,202.0,0.0,False,19.0,9.89
TRAIN_04994,13.353400000000022,1005.6,81.4,5.6,112.6,0.3,False,63.0,12.132
TRAIN_04995,21.150000000000034,1001.4,53.4,6.2,232.0,0.36,False,24.0,9.668
TRAIN_04996,14.532000000000039,1008.0,81.0,2.8,266.0,0.12,False,49.0,5.106
TRAIN_04997,13.594000000000051,1024.4,75.6,2.0,21.4,0.0,False,15.0,9.571
TRAIN_04998,19.76800000000003,1027.0,53.2,1.6,73.6,0.0,False,4.0,1.152
TRAIN_04999,13.83400000000006,1015.2,68.0,4.2,207.4,0.06,False,31.0,5.912
TRAIN_05000,22.83000000000004,1021.8,47.4,5.4,104.0,0.0,False,12.0,6.719
TRAIN_05001,16.525006250000047,1022.6,53.0,2.0,121.8,0.0,False,22.0,8.025
TRAIN_05002,15.907831250000072,999.4,73.6,2.6,197.4,0.0,False,52.4,1.078
TRAIN_05003,13.245337500000062,1022.2,80.0,1.2,150.6,0.12,False,41.8,10.488
TRAIN_05004,20.409999999999968,1021.8,74.2,2.8,76.0,0.18,False,16.0,2.944
TRAIN_05005,4.960000000000036,1019.6,80.4,2.0,203.2,0.06,False,24.0,4.179
TRAIN_05006,16.613999999999976,1022.0,82.2,0.6,144.0,0.0,False,16.0,1.998
TRAIN_05007,9.3900000000001,1016.8,87.6,1.8,103.4,0.0,False,25.4,4.777
TRAIN_05008,26.165999999999997,1009.0,39.6,6.4,234.0,0.24,False,8.0,10.655
TRAIN_05009,24.382000000000005,1014.6,75.0,2.0,114.0,0.0,False,0.0,2.302
TRAIN_05010,19.855999999999995,1025.4,43.8,2.8,160.0,0.0,False,20.0,3.413
TRAIN_05011,8.846000000000004,1014.8,95.8,1.4,170.0,0.06,False,37.4,6.94
TRAIN_05012,24.024,1017.0,58.6,3.8,90.0,0.0,False,42.0,1.908
TRAIN_05013,25.439999999999998,1014.8,51.0,3.2,166.0,0.0,False,8.0,4.718
TRAIN_05014,19.930000000000064,1019.8,89.2,0.8,120.0,0.0,False,16.8,0.587
TRAIN_05015,18.74860000000001,1005.2,62.2,1.2,171.8,0.06,False,21.8,2.086
TRAIN_05016,12.559999999999945,1014.2,74.4,1.8,286.8,0.0,False,6.4,3.56
TRAIN_05017,13.756000000000085,1015.8,71.4,6.2,258.0,0.18,False,57.0,2.449
TRAIN_05018,14.81800000000004,1005.8,83.6,2.4,76.0,0.12,False,60.0,10.192
TRAIN_05019,5.616000000000042,1027.4,52.8,2.2,164.6,0.0,False,15.0,7.359
TRAIN_05020,18.238000000000056,1003.8,72.0,2.0,229.4,0.06,False,14.0,5.861
TRAIN_05021,9.852000000000032,1017.6,88.4,2.4,218.0,0.12,False,52.4,10.618
TRAIN_05022,17.159999999999968,1016.8,47.4,1.8,160.4,0.0,False,19.0,3.907
TRAIN_05023,22.482000000000085,1016.0,63.8,1.6,168.0,0.0,False,8.0,4.773
TRAIN_05024,10.0,1004.8,64.6,6.6,258.0,0.06,False,12.8,10.665
TRAIN_05025,15.95599999999996,1024.4,75.8,1.6,143.0,0.0,False,9.6,1.637
TRAIN_05026,30.010000000000048,1014.4,54.6,4.4,228.0,0.0,False,19.0,3.585
TRAIN_05027,23.536,1015.6,63.4,1.6,126.4,0.0,False,30.0,4.551
TRAIN_05028,13.962000000000046,1024.2,82.0,3.6,206.0,0.0,False,26.0,11.344
TRAIN_05029,19.18440000000004,1020.8,71.6,1.0,200.6,0.24,False,30.4,2.844
TRAIN_05030,24.216000000000008,1019.0,63.6,1.2,194.8,0.06,False,18.4,6.602
TRAIN_05031,16.748000000000047,1012.8,83.4,2.0,108.0,0.0,False,20.0,5.958
TRAIN_05032,13.665999999999997,1034.2,44.4,2.0,98.2,0.0,False,0.0,10.625
TRAIN_05033,19.338000000000022,1015.8,68.0,1.2,106.0,0.0,False,0.0,3.307
TRAIN_05034,9.450000000000045,1031.6,93.4,2.0,244.0,0.0,False,6.4,3.683
TRAIN_05035,26.69399999999996,1019.4,58.6,2.4,164.0,0.0,False,4.0,8.488
TRAIN_05036,10.998000000000047,1024.8,92.4,2.4,111.0,0.24,False,30.2,6.639
TRAIN_05037,27.650000000000034,1019.4,56.8,2.2,84.0,0.18,False,38.0,4.348
TRAIN_05038,20.05400000000003,1015.6,76.8,1.0,126.0,0.0,False,30.0,5.578
TRAIN_05039,11.029999999999973,1030.0,78.8,1.6,182.0,0.0,False,4.0,7.595
TRAIN_05040,11.721300000000042,1014.2,87.0,1.6,142.4,0.06,False,72.6,2.665
TRAIN_05041,22.85600000000005,1017.6,73.0,1.8,134.0,0.0,False,15.2,2.55
TRAIN_05042,20.700337500000046,1024.0,43.4,3.0,129.0,0.06,False,9.2,9.472
TRAIN_05043,15.928000000000054,1006.2,67.6,7.4,226.0,0.06,False,38.0,3.024
TRAIN_05044,15.387999999999977,1018.4,61.2,1.2,248.4,0.0,False,15.0,5.983
TRAIN_05045,8.504000000000076,1020.6,83.4,1.6,218.8,0.0,False,4.0,5.707
TRAIN_05046,7.578000000000031,1012.6,70.2,2.4,194.0,0.06,False,37.4,9.992
TRAIN_05047,14.450000000000045,1024.6,66.6,3.0,166.0,0.0,False,8.0,7.338
TRAIN_05048,15.814000000000021,1011.6,80.4,1.0,116.0,0.0,False,34.0,1.143
TRAIN_05049,19.746000000000038,1013.8,75.8,3.2,164.0,0.18,False,42.0,1.887
TRAIN_05050,22.204000000000008,1024.4,49.8,2.8,218.0,0.0,False,15.0,3.013
TRAIN_05051,13.260999999999967,1026.4,73.6,1.4,182.6,0.06,False,20.8,5.073
TRAIN_05052,29.508000000000038,1011.6,54.8,3.4,192.0,0.0,False,23.0,4.859
TRAIN_05053,17.519100000000037,1026.8,80.2,1.0,127.2,0.0,False,11.8,4.98
TRAIN_05054,11.020000000000039,1027.0,68.0,3.6,160.0,0.0,False,0.0,9.437
TRAIN_05055,25.705400000000054,1009.0,54.2,1.0,203.2,0.0,False,1.6,7.098
TRAIN_05056,15.429500000000019,1023.8,75.0,2.4,92.0,0.3,False,43.6,5.17
TRAIN_05057,11.43613750000003,1031.6,72.2,2.0,210.2,0.0,False,9.0,9.734
TRAIN_05058,14.55800000000005,1016.2,96.0,1.4,198.8,0.0,False,20.0,2.486
TRAIN_05059,16.549999999999955,1006.2,76.0,3.0,158.0,0.24,False,49.0,12.44
TRAIN_05060,32.08000000000004,1014.8,46.2,4.8,210.0,0.0,False,27.0,3.851
TRAIN_05061,22.324000000000012,1016.4,74.4,0.8,158.0,0.0,False,9.6,3.154
TRAIN_05062,16.54600000000005,1010.4,85.4,1.6,104.0,0.0,False,35.0,4.304
TRAIN_05063,26.326000000000022,1016.8,63.6,1.6,104.0,0.06,False,27.0,3.46
TRAIN_05064,22.700000000000045,997.6,68.0,1.8,144.0,0.0,False,13.6,5.379
TRAIN_05065,21.752000000000066,1013.8,62.8,1.4,103.6,0.0,False,2.4,5.025
TRAIN_05066,19.135999999999967,1004.2,63.8,4.6,258.0,0.18,False,35.0,7.847
TRAIN_05067,18.508000000000038,1020.2,46.0,3.6,238.0,0.06,False,23.0,12.107
TRAIN_05068,17.30600000000004,1031.4,70.8,2.6,161.4,0.06,False,19.0,4.928
TRAIN_05069,17.458000000000027,1026.2,66.4,1.2,92.0,0.0,False,8.0,3.542
TRAIN_05070,18.134000000000015,1015.4,50.6,3.2,264.0,0.0,False,27.0,3.077
TRAIN_05071,4.8180000000000405,1007.8,92.2,1.8,260.0,0.0,False,28.0,4.999
TRAIN_05072,5.842000000000041,1008.6,81.0,1.4,206.0,0.0,False,4.0,5.989
TRAIN_05073,23.552000000000078,1016.2,54.0,3.8,180.0,0.0,False,12.0,3.284
TRAIN_05074,8.04200000000003,1035.0,95.8,1.2,68.0,0.0,False,12.0,2.022
TRAIN_05075,24.601800000000026,994.0,48.0,2.2,205.6,0.06,False,63.2,9.939
TRAIN_05076,15.236000000000047,1017.4,85.0,2.0,138.0,0.12,False,15.2,2.338
TRAIN_05077,25.360000000000014,1021.4,37.2,2.2,100.0,0.0,False,0.0,12.698
TRAIN_05078,6.8279999999999745,1022.2,74.8,2.6,187.2,0.0,False,0.0,6.25
TRAIN_05079,16.756000000000085,1006.2,63.4,5.6,226.0,0.18,False,39.0,4.722
TRAIN_05080,10.370000000000005,1016.4,94.6,1.2,125.4,0.06,False,64.4,0.846
TRAIN_05081,25.831600000000037,999.6,46.8,3.6,156.6,0.0,False,11.2,3.454
TRAIN_05082,7.4780000000000655,1029.0,57.4,3.4,170.0,0.0,False,19.0,8.087
TRAIN_05083,25.30800000000005,1017.2,67.2,2.2,96.0,0.24,False,41.0,2.41
TRAIN_05084,22.56400000000002,1022.2,42.6,3.0,168.0,0.0,False,16.0,3.13
TRAIN_05085,9.794343750000053,1018.2,83.0,3.2,78.0,0.3,False,70.8,5.184
TRAIN_05086,11.608000000000004,1019.8,83.6,1.8,114.0,0.0,False,23.0,6.937
TRAIN_05087,16.026000000000067,1031.2,57.6,1.8,71.2,0.0,False,4.0,1.237
